profile,component_id,cyclic,component_member_count,topological_rank,node_id,node_type,game_id,display_name
all_exact_formal_game_data,scc:0448,false,1,426,tech:2207,tech_proto,2207,T机械骨骼
all_exact_formal_game_data,scc:0449,false,1,427,tech:2208,tech_proto,2208,T机械骨骼
all_exact_formal_game_data,scc:0450,false,1,131,tech:2301,tech_proto,2301,T机舱容量
all_exact_formal_game_data,scc:0451,false,1,429,tech:2302,tech_proto,2302,T机舱容量
all_exact_formal_game_data,scc:0452,false,1,430,tech:2303,tech_proto,2303,T机舱容量
all_exact_formal_game_data,scc:0453,false,1,431,tech:2304,tech_proto,2304,T机舱容量
all_exact_formal_game_data,scc:0454,false,1,432,tech:2305,tech_proto,2305,T机舱容量
all_exact_formal_game_data,scc:0455,false,1,433,tech:2306,tech_proto,2306,T机舱容量
all_exact_formal_game_data,scc:0456,false,1,436,tech:2307,tech_proto,2307,T机舱容量
all_exact_formal_game_data,scc:0457,false,1,132,tech:2401,tech_proto,2401,T通讯控制
all_exact_formal_game_data,scc:0458,false,1,439,tech:2402,tech_proto,2402,T通讯控制
all_exact_formal_game_data,scc:0459,false,1,440,tech:2403,tech_proto,2403,T通讯控制
all_exact_formal_game_data,scc:0460,false,1,441,tech:2404,tech_proto,2404,T通讯控制
all_exact_formal_game_data,scc:0461,false,1,442,tech:2405,tech_proto,2405,T通讯控制
all_exact_formal_game_data,scc:0462,false,1,443,tech:2406,tech_proto,2406,T通讯控制
all_exact_formal_game_data,scc:0463,false,1,445,tech:2407,tech_proto,2407,T通讯控制
all_exact_formal_game_data,scc:0464,false,1,447,tech:2501,tech_proto,2501,T能量回路
all_exact_formal_game_data,scc:0465,false,1,448,tech:2502,tech_proto,2502,T能量回路
all_exact_formal_game_data,scc:0466,false,1,449,tech:2503,tech_proto,2503,T能量回路
all_exact_formal_game_data,scc:0467,false,1,450,tech:2504,tech_proto,2504,T能量回路
all_exact_formal_game_data,scc:0468,false,1,451,tech:2505,tech_proto,2505,T能量回路
all_exact_formal_game_data,scc:0469,false,1,452,tech:2506,tech_proto,2506,T能量回路
all_exact_formal_game_data,scc:0470,false,1,133,tech:2601,tech_proto,2601,T无人机引擎
all_exact_formal_game_data,scc:0471,false,1,454,tech:2602,tech_proto,2602,T无人机引擎
all_exact_formal_game_data,scc:0472,false,1,455,tech:2603,tech_proto,2603,T无人机引擎
all_exact_formal_game_data,scc:0473,false,1,456,tech:2604,tech_proto,2604,T无人机引擎
all_exact_formal_game_data,scc:0474,false,1,457,tech:2605,tech_proto,2605,T无人机引擎
all_exact_formal_game_data,scc:0475,false,1,458,tech:2606,tech_proto,2606,T无人机引擎
all_exact_formal_game_data,scc:0476,false,1,134,tech:2701,tech_proto,2701,T批量建造
all_exact_formal_game_data,scc:0477,false,1,135,tech:2702,tech_proto,2702,T批量建造
all_exact_formal_game_data,scc:0478,false,1,460,tech:2703,tech_proto,2703,T批量建造
all_exact_formal_game_data,scc:0479,false,1,461,tech:2704,tech_proto,2704,T批量建造
all_exact_formal_game_data,scc:0480,false,1,462,tech:2705,tech_proto,2705,T批量建造
all_exact_formal_game_data,scc:0481,false,1,464,tech:2706,tech_proto,2706,T批量建造
all_exact_formal_game_data,scc:0482,false,1,136,tech:2801,tech_proto,2801,T能量护盾
all_exact_formal_game_data,scc:0483,false,1,466,tech:2802,tech_proto,2802,T能量护盾
all_exact_formal_game_data,scc:0484,false,1,467,tech:2803,tech_proto,2803,T能量护盾
all_exact_formal_game_data,scc:0485,false,1,469,tech:2804,tech_proto,2804,T能量护盾
all_exact_formal_game_data,scc:0486,false,1,470,tech:2805,tech_proto,2805,T能量护盾
all_exact_formal_game_data,scc:0487,false,1,471,tech:2806,tech_proto,2806,T能量护盾
all_exact_formal_game_data,scc:0488,false,1,473,tech:2807,tech_proto,2807,T能量护盾
all_exact_formal_game_data,scc:0489,false,1,209,tech:2901,tech_proto,2901,Drive Engine Lv1
all_exact_formal_game_data,scc:0490,false,1,475,tech:2902,tech_proto,2902,Drive Engine Lv2
all_exact_formal_game_data,scc:0491,false,1,476,tech:2903,tech_proto,2903,Drive Engine Lv3
all_exact_formal_game_data,scc:0492,false,1,478,tech:2904,tech_proto,2904,Drive Engine Lv4
all_exact_formal_game_data,scc:0493,false,1,480,tech:2905,tech_proto,2905,T驱动引擎
all_exact_formal_game_data,scc:0494,false,1,481,tech:2906,tech_proto,2906,T驱动引擎
all_exact_formal_game_data,scc:0495,false,1,138,tech:2951,tech_proto,2951,T自动重建
all_exact_formal_game_data,scc:0496,false,1,483,tech:2952,tech_proto,2952,T自动重建
all_exact_formal_game_data,scc:0497,false,1,484,tech:2953,tech_proto,2953,T自动重建
all_exact_formal_game_data,scc:0498,false,1,485,tech:2954,tech_proto,2954,T自动重建
all_exact_formal_game_data,scc:0499,false,1,486,tech:2955,tech_proto,2955,T自动重建
all_exact_formal_game_data,scc:0500,false,1,487,tech:2956,tech_proto,2956,T自动重建
all_exact_formal_game_data,scc:0501,false,1,489,tech:3101,tech_proto,3101,T太阳帆寿命
all_exact_formal_game_data,scc:0502,false,1,490,tech:3102,tech_proto,3102,T太阳帆寿命
all_exact_formal_game_data,scc:0503,false,1,491,tech:3103,tech_proto,3103,T太阳帆寿命
all_exact_formal_game_data,scc:0504,false,1,492,tech:3104,tech_proto,3104,T太阳帆寿命
all_exact_formal_game_data,scc:0505,false,1,493,tech:3105,tech_proto,3105,T太阳帆寿命
all_exact_formal_game_data,scc:0506,false,1,494,tech:3106,tech_proto,3106,T太阳帆寿命
all_exact_formal_game_data,scc:0507,false,1,496,tech:3201,tech_proto,3201,T射线传输效率
all_exact_formal_game_data,scc:0508,false,1,497,tech:3202,tech_proto,3202,T射线传输效率
all_exact_formal_game_data,scc:0509,false,1,498,tech:3203,tech_proto,3203,T射线传输效率
all_exact_formal_game_data,scc:0510,false,1,499,tech:3204,tech_proto,3204,T射线传输效率
all_exact_formal_game_data,scc:0511,false,1,500,tech:3205,tech_proto,3205,T射线传输效率
all_exact_formal_game_data,scc:0512,false,1,501,tech:3206,tech_proto,3206,T射线传输效率
all_exact_formal_game_data,scc:0513,false,1,502,tech:3207,tech_proto,3207,T射线传输效率
all_exact_formal_game_data,scc:0514,false,1,503,tech:3208,tech_proto,3208,T射线传输效率
all_exact_formal_game_data,scc:0515,false,1,505,tech:3301,tech_proto,3301,T分拣器货物叠加
all_exact_formal_game_data,scc:0516,false,1,506,tech:3302,tech_proto,3302,T分拣器货物叠加
all_exact_formal_game_data,scc:0517,false,1,507,tech:3303,tech_proto,3303,T分拣器货物叠加
all_exact_formal_game_data,scc:0518,false,1,508,tech:3304,tech_proto,3304,T分拣器货物叠加
all_exact_formal_game_data,scc:0519,false,1,509,tech:3305,tech_proto,3305,T分拣器货物叠加
all_exact_formal_game_data,scc:0520,false,1,511,tech:3306,tech_proto,3306,T分拣器货物集装
all_exact_formal_game_data,scc:0521,false,1,512,tech:3311,tech_proto,3311,T集装分拣器叠加
all_exact_formal_game_data,scc:0522,false,1,513,tech:3312,tech_proto,3312,T集装分拣器叠加
all_exact_formal_game_data,scc:0523,false,1,514,tech:3313,tech_proto,3313,T集装分拣器叠加
all_exact_formal_game_data,scc:0524,false,1,515,tech:3314,tech_proto,3314,T集装分拣器叠加
all_exact_formal_game_data,scc:0525,false,1,517,tech:3315,tech_proto,3315,T集装分拣器叠加
all_exact_formal_game_data,scc:0526,false,1,519,tech:3316,tech_proto,3316,T集装分拣器叠加
all_exact_formal_game_data,scc:0527,false,1,546,tech:3401,tech_proto,3401,T运输船引擎
all_exact_formal_game_data,scc:0528,false,1,547,tech:3402,tech_proto,3402,T运输船引擎
all_exact_formal_game_data,scc:0529,false,1,548,tech:3403,tech_proto,3403,T运输船引擎
all_exact_formal_game_data,scc:0530,false,1,549,tech:3404,tech_proto,3404,Logistics Carrier Engine Lv4
all_exact_formal_game_data,scc:0531,false,1,551,tech:3405,tech_proto,3405,T运输船引擎
all_exact_formal_game_data,scc:0532,false,1,552,tech:3406,tech_proto,3406,T运输船引擎
all_exact_formal_game_data,scc:0533,false,1,553,tech:3407,tech_proto,3407,T运输船引擎
all_exact_formal_game_data,scc:0534,false,1,557,tech:3501,tech_proto,3501,T运输机舱扩容
all_exact_formal_game_data,scc:0535,false,1,558,tech:3502,tech_proto,3502,T运输机舱扩容
all_exact_formal_game_data,scc:0536,false,1,559,tech:3503,tech_proto,3503,T运输机舱扩容
all_exact_formal_game_data,scc:0537,false,1,560,tech:3504,tech_proto,3504,T运输机舱扩容
all_exact_formal_game_data,scc:0538,false,1,561,tech:3505,tech_proto,3505,T运输机舱扩容
all_exact_formal_game_data,scc:0539,false,1,562,tech:3506,tech_proto,3506,T运输机舱扩容
all_exact_formal_game_data,scc:0540,false,1,563,tech:3507,tech_proto,3507,T运输机舱扩容
all_exact_formal_game_data,scc:0541,false,1,565,tech:3508,tech_proto,3508,T运输机舱扩容
all_exact_formal_game_data,scc:0542,false,1,566,tech:3509,tech_proto,3509,T运输机舱扩容
all_exact_formal_game_data,scc:0543,false,1,567,tech:3510,tech_proto,3510,T运输机舱扩容
all_exact_formal_game_data,scc:0544,false,1,521,tech:3601,tech_proto,3601,T矿物利用
all_exact_formal_game_data,scc:0545,false,1,522,tech:3602,tech_proto,3602,T矿物利用
all_exact_formal_game_data,scc:0546,false,1,523,tech:3603,tech_proto,3603,T矿物利用
all_exact_formal_game_data,scc:0547,false,1,524,tech:3604,tech_proto,3604,T矿物利用
all_exact_formal_game_data,scc:0548,false,1,525,tech:3605,tech_proto,3605,T矿物利用
all_exact_formal_game_data,scc:0549,false,1,526,tech:3606,tech_proto,3606,T矿物利用
all_exact_formal_game_data,scc:0550,false,1,530,tech:3701,tech_proto,3701,Vertical Construction Lv1
all_exact_formal_game_data,scc:0551,false,1,572,tech:3702,tech_proto,3702,T垂直建造
all_exact_formal_game_data,scc:0552,false,1,573,tech:3703,tech_proto,3703,T垂直建造
all_exact_formal_game_data,scc:0553,false,1,574,tech:3704,tech_proto,3704,T垂直建造
all_exact_formal_game_data,scc:0554,false,1,575,tech:3705,tech_proto,3705,T垂直建造
all_exact_formal_game_data,scc:0555,false,1,576,tech:3706,tech_proto,3706,T垂直建造
all_exact_formal_game_data,scc:0556,false,1,579,tech:3801,tech_proto,3801,T运输站集装物流
all_exact_formal_game_data,scc:0557,false,1,580,tech:3802,tech_proto,3802,T运输站集装物流
all_exact_formal_game_data,scc:0558,false,1,581,tech:3803,tech_proto,3803,T运输站集装物流
all_exact_formal_game_data,scc:0559,false,1,583,tech:3901,tech_proto,3901,T研究速度
all_exact_formal_game_data,scc:0560,false,1,584,tech:3902,tech_proto,3902,T研究速度
all_exact_formal_game_data,scc:0561,false,1,585,tech:3903,tech_proto,3903,T研究速度
all_exact_formal_game_data,scc:0562,false,1,586,tech:3904,tech_proto,3904,T研究速度
all_exact_formal_game_data,scc:0563,false,1,588,tech:4001,tech_proto,4001,T配送范围
all_exact_formal_game_data,scc:0564,false,1,589,tech:4002,tech_proto,4002,T配送范围
all_exact_formal_game_data,scc:0565,false,1,590,tech:4003,tech_proto,4003,T配送范围
all_exact_formal_game_data,scc:0566,false,1,591,tech:4004,tech_proto,4004,T配送范围
all_exact_formal_game_data,scc:0567,false,1,592,tech:4005,tech_proto,4005,T配送范围
all_exact_formal_game_data,scc:0568,false,1,139,tech:4101,tech_proto,4101,T宇宙探索
all_exact_formal_game_data,scc:0569,false,1,140,tech:4102,tech_proto,4102,T宇宙探索
all_exact_formal_game_data,scc:0570,false,1,594,tech:4103,tech_proto,4103,Universe Exploration Lv3
all_exact_formal_game_data,scc:0571,false,1,595,tech:4104,tech_proto,4104,T宇宙探索
all_exact_formal_game_data,scc:0572,false,1,597,tech:4201,tech_proto,4201,T戴森球吸附速度
all_exact_formal_game_data,scc:0573,false,1,598,tech:4202,tech_proto,4202,T戴森球吸附速度
all_exact_formal_game_data,scc:0574,false,1,599,tech:4203,tech_proto,4203,T戴森球吸附速度
all_exact_formal_game_data,scc:0575,false,1,600,tech:4204,tech_proto,4204,T戴森球吸附速度
all_exact_formal_game_data,scc:0576,false,1,601,tech:4205,tech_proto,4205,T戴森球吸附速度
all_exact_formal_game_data,scc:0577,false,1,602,tech:4206,tech_proto,4206,T戴森球吸附速度
all_exact_formal_game_data,scc:0578,false,1,141,tech:5001,tech_proto,5001,T动能武器伤害
all_exact_formal_game_data,scc:0579,false,1,604,tech:5002,tech_proto,5002,T动能武器伤害
all_exact_formal_game_data,scc:0580,false,1,605,tech:5003,tech_proto,5003,T动能武器伤害
all_exact_formal_game_data,scc:0581,false,1,606,tech:5004,tech_proto,5004,T动能武器伤害
all_exact_formal_game_data,scc:0582,false,1,607,tech:5005,tech_proto,5005,T动能武器伤害
all_exact_formal_game_data,scc:0583,false,1,608,tech:5006,tech_proto,5006,T动能武器伤害
all_exact_formal_game_data,scc:0584,false,1,142,tech:5101,tech_proto,5101,T能量武器伤害
all_exact_formal_game_data,scc:0585,false,1,610,tech:5102,tech_proto,5102,T能量武器伤害
all_exact_formal_game_data,scc:0586,false,1,611,tech:5103,tech_proto,5103,T能量武器伤害
all_exact_formal_game_data,scc:0587,false,1,612,tech:5104,tech_proto,5104,T能量武器伤害
all_exact_formal_game_data,scc:0588,false,1,613,tech:5105,tech_proto,5105,T能量武器伤害
all_exact_formal_game_data,scc:0589,false,1,614,tech:5106,tech_proto,5106,T能量武器伤害
all_exact_formal_game_data,scc:0590,false,1,143,tech:5201,tech_proto,5201,T爆炸武器伤害
all_exact_formal_game_data,scc:0591,false,1,616,tech:5202,tech_proto,5202,T爆炸武器伤害
all_exact_formal_game_data,scc:0592,false,1,617,tech:5203,tech_proto,5203,T爆炸武器伤害
all_exact_formal_game_data,scc:0593,false,1,618,tech:5204,tech_proto,5204,T爆炸武器伤害
all_exact_formal_game_data,scc:0594,false,1,619,tech:5205,tech_proto,5205,T爆炸武器伤害
all_exact_formal_game_data,scc:0595,false,1,620,tech:5206,tech_proto,5206,T爆炸武器伤害
all_exact_formal_game_data,scc:0596,false,1,622,tech:5301,tech_proto,5301,T战斗无人机伤害
all_exact_formal_game_data,scc:0597,false,1,623,tech:5302,tech_proto,5302,T战斗无人机伤害
all_exact_formal_game_data,scc:0598,false,1,624,tech:5303,tech_proto,5303,T战斗无人机伤害
all_exact_formal_game_data,scc:0599,false,1,625,tech:5304,tech_proto,5304,T战斗无人机伤害
all_exact_formal_game_data,scc:0600,false,1,626,tech:5305,tech_proto,5305,T战斗无人机伤害
all_exact_formal_game_data,scc:0601,false,1,629,tech:5401,tech_proto,5401,T战斗无人机攻击速度
all_exact_formal_game_data,scc:0602,false,1,630,tech:5402,tech_proto,5402,T战斗无人机攻击速度
all_exact_formal_game_data,scc:0603,false,1,631,tech:5403,tech_proto,5403,T战斗无人机攻击速度
all_exact_formal_game_data,scc:0604,false,1,632,tech:5404,tech_proto,5404,T战斗无人机攻击速度
all_exact_formal_game_data,scc:0605,false,1,633,tech:5405,tech_proto,5405,T战斗无人机攻击速度
all_exact_formal_game_data,scc:0606,false,1,636,tech:5601,tech_proto,5601,T战斗无人机耐久
all_exact_formal_game_data,scc:0607,false,1,637,tech:5602,tech_proto,5602,T战斗无人机耐久
all_exact_formal_game_data,scc:0608,false,1,638,tech:5603,tech_proto,5603,T战斗无人机耐久
all_exact_formal_game_data,scc:0609,false,1,639,tech:5604,tech_proto,5604,T战斗无人机耐久
all_exact_formal_game_data,scc:0610,false,1,640,tech:5605,tech_proto,5605,T战斗无人机耐久
all_exact_formal_game_data,scc:0611,false,1,643,tech:5701,tech_proto,5701,T行星护盾
all_exact_formal_game_data,scc:0612,false,1,644,tech:5702,tech_proto,5702,T行星护盾
all_exact_formal_game_data,scc:0613,false,1,645,tech:5703,tech_proto,5703,T行星护盾
all_exact_formal_game_data,scc:0614,false,1,646,tech:5704,tech_proto,5704,T行星护盾
all_exact_formal_game_data,scc:0615,false,1,647,tech:5705,tech_proto,5705,T行星护盾
all_exact_formal_game_data,scc:0616,false,1,649,tech:5801,tech_proto,5801,T地面编队扩容
all_exact_formal_game_data,scc:0617,false,1,650,tech:5802,tech_proto,5802,T地面编队扩容
all_exact_formal_game_data,scc:0618,false,1,651,tech:5803,tech_proto,5803,T地面编队扩容
all_exact_formal_game_data,scc:0619,false,1,652,tech:5804,tech_proto,5804,T地面编队扩容
all_exact_formal_game_data,scc:0620,false,1,654,tech:5805,tech_proto,5805,T地面编队扩容
all_exact_formal_game_data,scc:0621,false,1,655,tech:5806,tech_proto,5806,T地面编队扩容
all_exact_formal_game_data,scc:0622,false,1,656,tech:5807,tech_proto,5807,T地面编队扩容
all_exact_formal_game_data,scc:0623,false,1,658,tech:5901,tech_proto,5901,T太空编队扩容
all_exact_formal_game_data,scc:0624,false,1,659,tech:5902,tech_proto,5902,T太空编队扩容
all_exact_formal_game_data,scc:0625,false,1,661,tech:5903,tech_proto,5903,T太空编队扩容
all_exact_formal_game_data,scc:0626,false,1,662,tech:5904,tech_proto,5904,T太空编队扩容
all_exact_formal_game_data,scc:0627,false,1,663,tech:5905,tech_proto,5905,T太空编队扩容
all_exact_formal_game_data,scc:0628,false,1,664,tech:5906,tech_proto,5906,T太空编队扩容
all_exact_formal_game_data,scc:0629,false,1,665,tech:5907,tech_proto,5907,T太空编队扩容
all_exact_formal_game_data,scc:0630,false,1,144,tech:6001,tech_proto,6001,T全局耐久度提升
all_exact_formal_game_data,scc:0631,false,1,667,tech:6002,tech_proto,6002,T全局耐久度提升
all_exact_formal_game_data,scc:0632,false,1,668,tech:6003,tech_proto,6003,T全局耐久度提升
all_exact_formal_game_data,scc:0633,false,1,669,tech:6004,tech_proto,6004,T全局耐久度提升
all_exact_formal_game_data,scc:0634,false,1,670,tech:6005,tech_proto,6005,T全局耐久度提升
all_exact_formal_game_data,scc:0635,false,1,671,tech:6006,tech_proto,6006,T全局耐久度提升
all_exact_formal_game_data,scc:0636,false,1,673,tech:6101,tech_proto,6101,T干扰塔效果
all_exact_formal_game_data,scc:0637,false,1,674,tech:6102,tech_proto,6102,T干扰塔效果
all_exact_formal_game_data,scc:0638,false,1,675,tech:6103,tech_proto,6103,T干扰塔效果
all_exact_formal_game_data,scc:0639,false,1,676,tech:6104,tech_proto,6104,T干扰塔效果
all_exact_formal_game_data,scc:0640,false,1,677,tech:6105,tech_proto,6105,T干扰塔效果
all_exact_formal_game_data,scc:0641,false,1,678,tech:6106,tech_proto,6106,T干扰塔效果
all_exact_formal_game_data,scc:0642,false,1,19,theme:1,theme_proto,1,Ocean 1
all_exact_formal_game_data,scc:0643,false,1,20,theme:10,theme_proto,10,Ice 1
all_exact_formal_game_data,scc:0644,false,1,21,theme:11,theme_proto,11,Desert 3
all_exact_formal_game_data,scc:0645,false,1,22,theme:12,theme_proto,12,Desert 4
all_exact_formal_game_data,scc:0646,false,1,23,theme:13,theme_proto,13,Volcanic 1
all_exact_formal_game_data,scc:0647,false,1,24,theme:14,theme_proto,14,Ocean 3
all_exact_formal_game_data,scc:0648,false,1,25,theme:15,theme_proto,15,Ocean 4
all_exact_formal_game_data,scc:0649,false,1,26,theme:16,theme_proto,16,Ocean 5
all_exact_formal_game_data,scc:0650,false,1,27,theme:17,theme_proto,17,Desert 5
all_exact_formal_game_data,scc:0651,false,1,28,theme:18,theme_proto,18,Ocean 6
all_exact_formal_game_data,scc:0652,false,1,29,theme:19,theme_proto,19,Desert 6
all_exact_formal_game_data,scc:0653,false,1,30,theme:2,theme_proto,2,Gas 1
all_exact_formal_game_data,scc:0654,false,1,31,theme:20,theme_proto,20,Desert 7
all_exact_formal_game_data,scc:0655,false,1,32,theme:21,theme_proto,21,Gas 5
all_exact_formal_game_data,scc:0656,false,1,33,theme:22,theme_proto,22,Desert 8
all_exact_formal_game_data,scc:0657,false,1,34,theme:23,theme_proto,23,Desert 9
all_exact_formal_game_data,scc:0658,false,1,35,theme:24,theme_proto,24,Desert 10
all_exact_formal_game_data,scc:0659,false,1,36,theme:25,theme_proto,25,Desert 11
all_exact_formal_game_data,scc:0660,false,1,37,theme:3,theme_proto,3,Gas 2
all_exact_formal_game_data,scc:0661,false,1,38,theme:4,theme_proto,4,Gas 3
all_exact_formal_game_data,scc:0662,false,1,39,theme:5,theme_proto,5,Gas 4
all_exact_formal_game_data,scc:0663,false,1,40,theme:6,theme_proto,6,Desert 1
all_exact_formal_game_data,scc:0664,false,1,41,theme:7,theme_proto,7,Desert 2
all_exact_formal_game_data,scc:0665,false,1,42,theme:8,theme_proto,8,Ocean 2
all_exact_formal_game_data,scc:0666,false,1,44,theme:9,theme_proto,9,Lava 1
all_exact_formal_game_data,scc:0667,false,1,45,vein:1,vein_proto,1,铁矿脉
all_exact_formal_game_data,scc:0668,false,1,53,vein:10,vein_proto,10,分形硅矿
all_exact_formal_game_data,scc:0669,false,1,55,vein:11,vein_proto,11,有机晶体矿
all_exact_formal_game_data,scc:0670,false,1,56,vein:12,vein_proto,12,光栅石矿
all_exact_formal_game_data,scc:0671,false,1,58,vein:13,vein_proto,13,刺笋矿脉
all_exact_formal_game_data,scc:0672,false,1,60,vein:14,vein_proto,14,单极磁矿
all_exact_formal_game_data,scc:0673,false,1,62,vein:2,vein_proto,2,铜矿脉
all_exact_formal_game_data,scc:0674,false,1,145,vein:3,vein_proto,3,硅矿脉
all_exact_formal_game_data,scc:0675,false,1,146,vein:4,vein_proto,4,钛矿脉
all_exact_formal_game_data,scc:0676,false,1,148,vein:5,vein_proto,5,石矿脉
all_exact_formal_game_data,scc:0677,false,1,200,vein:6,vein_proto,6,煤矿脉
all_exact_formal_game_data,scc:0678,false,1,210,vein:7,vein_proto,7,原油涌泉
all_exact_formal_game_data,scc:0679,false,1,213,vein:8,vein_proto,8,可燃冰矿
all_exact_formal_game_data,scc:0680,false,1,216,vein:9,vein_proto,9,金伯利矿
end_product_dependency_profile,scc:0001,false,1,0,capability:automated_interplanetary_logistics,capability,,Automated interplanetary logistics
end_product_dependency_profile,scc:0002,false,1,1,capability:automated_planetary_logistics,capability,,Automated planetary logistics
end_product_dependency_profile,scc:0003,false,1,2,capability:efficient_bulk_silicon_access,capability,,Efficient bulk silicon access
end_product_dependency_profile,scc:0004,false,1,3,capability:manual_interplanetary_travel,capability,,Manual interplanetary travel
end_product_dependency_profile,scc:0005,false,1,4,capability:mecha_warp,capability,,Mecha warp
end_product_dependency_profile,scc:0006,false,1,5,capability:sustained_titanium_access,capability,,Sustained titanium access
end_product_dependency_profile,scc:0007,false,1,6,capability:vessel_warp,capability,,Logistics vessel warp
end_product_dependency_profile,scc:0008,false,1,7,function:1,unlock_function,1,UnlockFunction 1
end_product_dependency_profile,scc:0009,false,1,8,function:10,unlock_function,10,UnlockFunction 10
end_product_dependency_profile,scc:0010,false,1,9,function:11,unlock_function,11,UnlockFunction 11
end_product_dependency_profile,scc:0011,false,1,10,function:12,unlock_function,12,UnlockFunction 12
end_product_dependency_profile,scc:0012,false,1,11,function:13,unlock_function,13,UnlockFunction 13
end_product_dependency_profile,scc:0013,false,1,12,function:14,unlock_function,14,UnlockFunction 14
end_product_dependency_profile,scc:0014,false,1,13,function:15,unlock_function,15,UnlockFunction 15
end_product_dependency_profile,scc:0015,false,1,14,function:16,unlock_function,16,UnlockFunction 16
end_product_dependency_profile,scc:0016,false,1,15,function:17,unlock_function,17,UnlockFunction 17
end_product_dependency_profile,scc:0017,false,1,16,function:18,unlock_function,18,UnlockFunction 18
end_product_dependency_profile,scc:0018,false,1,17,function:19,unlock_function,19,UnlockFunction 19
end_product_dependency_profile,scc:0019,false,1,18,function:2,unlock_function,2,UnlockFunction 2
end_product_dependency_profile,scc:0020,false,1,19,function:20,unlock_function,20,UnlockFunction 20
end_product_dependency_profile,scc:0021,false,1,20,function:21,unlock_function,21,UnlockFunction 21
end_product_dependency_profile,scc:0022,false,1,21,function:22,unlock_function,22,UnlockFunction 22
end_product_dependency_profile,scc:0023,false,1,22,function:23,unlock_function,23,UnlockFunction 23
end_product_dependency_profile,scc:0024,false,1,23,function:24,unlock_function,24,UnlockFunction 24
end_product_dependency_profile,scc:0025,false,1,24,function:25,unlock_function,25,UnlockFunction 25
end_product_dependency_profile,scc:0026,false,1,25,function:26,unlock_function,26,UnlockFunction 26
end_product_dependency_profile,scc:0027,false,1,26,function:27,unlock_function,27,UnlockFunction 27
end_product_dependency_profile,scc:0028,false,1,27,function:28,unlock_function,28,UnlockFunction 28
end_product_dependency_profile,scc:0029,false,1,28,function:29,unlock_function,29,UnlockFunction 29
end_product_dependency_profile,scc:0030,false,1,29,function:3,unlock_function,3,UnlockFunction 3
end_product_dependency_profile,scc:0031,false,1,30,function:30,unlock_function,30,UnlockFunction 30
end_product_dependency_profile,scc:0032,false,1,31,function:31,unlock_function,31,UnlockFunction 31
end_product_dependency_profile,scc:0033,false,1,32,function:32,unlock_function,32,UnlockFunction 32
end_product_dependency_profile,scc:0034,false,1,33,function:33,unlock_function,33,UnlockFunction 33
end_product_dependency_profile,scc:0035,false,1,34,function:34,unlock_function,34,UnlockFunction 34
end_product_dependency_profile,scc:0036,false,1,35,function:35,unlock_function,35,UnlockFunction 35
end_product_dependency_profile,scc:0037,false,1,36,function:36,unlock_function,36,UnlockFunction 36
end_product_dependency_profile,scc:0038,false,1,37,function:37,unlock_function,37,UnlockFunction 37
end_product_dependency_profile,scc:0039,false,1,38,function:38,unlock_function,38,UnlockFunction 38
end_product_dependency_profile,scc:0040,false,1,39,function:39,unlock_function,39,UnlockFunction 39
end_product_dependency_profile,scc:0041,false,1,40,function:4,unlock_function,4,UnlockFunction 4
end_product_dependency_profile,scc:0042,false,1,41,function:40,unlock_function,40,UnlockFunction 40
end_product_dependency_profile,scc:0043,false,1,42,function:41,unlock_function,41,UnlockFunction 41
end_product_dependency_profile,scc:0044,false,1,43,function:42,unlock_function,42,UnlockFunction 42
end_product_dependency_profile,scc:0045,false,1,44,function:43,unlock_function,43,UnlockFunction 43
end_product_dependency_profile,scc:0046,false,1,45,function:44,unlock_function,44,UnlockFunction 44
end_product_dependency_profile,scc:0047,false,1,46,function:5,unlock_function,5,UnlockFunction 5
end_product_dependency_profile,scc:0048,false,1,47,function:6,unlock_function,6,UnlockFunction 6
end_product_dependency_profile,scc:0049,false,1,48,function:61,unlock_function,61,UnlockFunction 61
end_product_dependency_profile,scc:0050,false,1,49,function:62,unlock_function,62,UnlockFunction 62
end_product_dependency_profile,scc:0051,false,1,50,function:63,unlock_function,63,UnlockFunction 63
end_product_dependency_profile,scc:0052,false,1,51,function:64,unlock_function,64,UnlockFunction 64
end_product_dependency_profile,scc:0053,false,1,52,function:65,unlock_function,65,UnlockFunction 65
end_product_dependency_profile,scc:0054,false,1,53,function:66,unlock_function,66,UnlockFunction 66
end_product_dependency_profile,scc:0055,false,1,54,function:67,unlock_function,67,UnlockFunction 67
end_product_dependency_profile,scc:0056,false,1,55,function:68,unlock_function,68,UnlockFunction 68
end_product_dependency_profile,scc:0057,false,1,56,function:69,unlock_function,69,UnlockFunction 69
end_product_dependency_profile,scc:0058,false,1,57,function:7,unlock_function,7,UnlockFunction 7
end_product_dependency_profile,scc:0059,false,1,58,function:71,unlock_function,71,UnlockFunction 71
end_product_dependency_profile,scc:0060,false,1,59,function:72,unlock_function,72,UnlockFunction 72
end_product_dependency_profile,scc:0061,false,1,60,function:73,unlock_function,73,UnlockFunction 73
end_product_dependency_profile,scc:0062,false,1,61,function:74,unlock_function,74,UnlockFunction 74
end_product_dependency_profile,scc:0063,false,1,62,function:75,unlock_function,75,UnlockFunction 75
end_product_dependency_profile,scc:0064,false,1,63,function:76,unlock_function,76,UnlockFunction 76
end_product_dependency_profile,scc:0065,false,1,64,function:77,unlock_function,77,UnlockFunction 77
