node_id,node_type,game_id,display_name,name_en,name_raw,recipe_type,recipe_type_id,time_spend,item_type,item_type_id,stack_size,is_fluid,is_entity,can_build,hidden,obsolete,level,max_level
tech:5303,tech_proto,5303,T战斗无人机伤害,,T战斗无人机伤害,,,,,,,,,,false,false,3,3
tech:5304,tech_proto,5304,T战斗无人机伤害,,T战斗无人机伤害,,,,,,,,,,false,false,4,4
tech:5305,tech_proto,5305,T战斗无人机伤害,,T战斗无人机伤害,,,,,,,,,,false,false,5,10000
tech:5401,tech_proto,5401,T战斗无人机攻击速度,,T战斗无人机攻击速度,,,,,,,,,,false,false,1,1
tech:5402,tech_proto,5402,T战斗无人机攻击速度,,T战斗无人机攻击速度,,,,,,,,,,false,false,2,2
tech:5403,tech_proto,5403,T战斗无人机攻击速度,,T战斗无人机攻击速度,,,,,,,,,,false,false,3,3
tech:5404,tech_proto,5404,T战斗无人机攻击速度,,T战斗无人机攻击速度,,,,,,,,,,false,false,4,4
tech:5405,tech_proto,5405,T战斗无人机攻击速度,,T战斗无人机攻击速度,,,,,,,,,,false,false,5,5
tech:5601,tech_proto,5601,T战斗无人机耐久,,T战斗无人机耐久,,,,,,,,,,false,false,1,1
tech:5602,tech_proto,5602,T战斗无人机耐久,,T战斗无人机耐久,,,,,,,,,,false,false,2,2
tech:5603,tech_proto,5603,T战斗无人机耐久,,T战斗无人机耐久,,,,,,,,,,false,false,3,3
tech:5604,tech_proto,5604,T战斗无人机耐久,,T战斗无人机耐久,,,,,,,,,,false,false,4,4
tech:5605,tech_proto,5605,T战斗无人机耐久,,T战斗无人机耐久,,,,,,,,,,false,false,5,5
tech:5701,tech_proto,5701,T行星护盾,,T行星护盾,,,,,,,,,,false,false,1,1
tech:5702,tech_proto,5702,T行星护盾,,T行星护盾,,,,,,,,,,false,false,2,2
tech:5703,tech_proto,5703,T行星护盾,,T行星护盾,,,,,,,,,,false,false,3,3
tech:5704,tech_proto,5704,T行星护盾,,T行星护盾,,,,,,,,,,false,false,4,4
tech:5705,tech_proto,5705,T行星护盾,,T行星护盾,,,,,,,,,,false,false,5,5
tech:5801,tech_proto,5801,T地面编队扩容,,T地面编队扩容,,,,,,,,,,false,false,1,1
tech:5802,tech_proto,5802,T地面编队扩容,,T地面编队扩容,,,,,,,,,,false,false,2,2
tech:5803,tech_proto,5803,T地面编队扩容,,T地面编队扩容,,,,,,,,,,false,false,3,3
tech:5804,tech_proto,5804,T地面编队扩容,,T地面编队扩容,,,,,,,,,,false,false,4,4
tech:5805,tech_proto,5805,T地面编队扩容,,T地面编队扩容,,,,,,,,,,false,false,5,5
tech:5806,tech_proto,5806,T地面编队扩容,,T地面编队扩容,,,,,,,,,,false,false,6,6
tech:5807,tech_proto,5807,T地面编队扩容,,T地面编队扩容,,,,,,,,,,false,false,7,7
tech:5901,tech_proto,5901,T太空编队扩容,,T太空编队扩容,,,,,,,,,,false,false,1,1
tech:5902,tech_proto,5902,T太空编队扩容,,T太空编队扩容,,,,,,,,,,false,false,2,2
tech:5903,tech_proto,5903,T太空编队扩容,,T太空编队扩容,,,,,,,,,,false,false,3,3
tech:5904,tech_proto,5904,T太空编队扩容,,T太空编队扩容,,,,,,,,,,false,false,4,4
tech:5905,tech_proto,5905,T太空编队扩容,,T太空编队扩容,,,,,,,,,,false,false,5,5
tech:5906,tech_proto,5906,T太空编队扩容,,T太空编队扩容,,,,,,,,,,false,false,6,6
tech:5907,tech_proto,5907,T太空编队扩容,,T太空编队扩容,,,,,,,,,,false,false,7,7
tech:6001,tech_proto,6001,T全局耐久度提升,,T全局耐久度提升,,,,,,,,,,false,false,1,1
tech:6002,tech_proto,6002,T全局耐久度提升,,T全局耐久度提升,,,,,,,,,,false,false,2,2
tech:6003,tech_proto,6003,T全局耐久度提升,,T全局耐久度提升,,,,,,,,,,false,false,3,3
tech:6004,tech_proto,6004,T全局耐久度提升,,T全局耐久度提升,,,,,,,,,,false,false,4,4
tech:6005,tech_proto,6005,T全局耐久度提升,,T全局耐久度提升,,,,,,,,,,false,false,5,5
tech:6006,tech_proto,6006,T全局耐久度提升,,T全局耐久度提升,,,,,,,,,,false,false,6,10000
tech:6101,tech_proto,6101,T干扰塔效果,,T干扰塔效果,,,,,,,,,,false,false,1,1
tech:6102,tech_proto,6102,T干扰塔效果,,T干扰塔效果,,,,,,,,,,false,false,2,2
tech:6103,tech_proto,6103,T干扰塔效果,,T干扰塔效果,,,,,,,,,,false,false,3,3
tech:6104,tech_proto,6104,T干扰塔效果,,T干扰塔效果,,,,,,,,,,false,false,4,4
tech:6105,tech_proto,6105,T干扰塔效果,,T干扰塔效果,,,,,,,,,,false,false,5,5
tech:6106,tech_proto,6106,T干扰塔效果,,T干扰塔效果,,,,,,,,,,false,false,6,6
recipe:1,recipe_proto,1,铁块,,铁块,Smelt,1,60,,,,,,,,,,
recipe:2,recipe_proto,2,磁铁,,磁铁,Smelt,1,90,,,,,,,,,,
recipe:3,recipe_proto,3,铜块,,铜块,Smelt,1,60,,,,,,,,,,
recipe:4,recipe_proto,4,石材,,石材,Smelt,1,60,,,,,,,,,,
recipe:5,recipe_proto,5,齿轮,,齿轮,Assemble,4,60,,,,,,,,,,
recipe:6,recipe_proto,6,磁线圈,,磁线圈,Assemble,4,60,,,,,,,,,,
recipe:7,recipe_proto,7,风力涡轮机,,风力涡轮机,Assemble,4,240,,,,,,,,,,
recipe:8,recipe_proto,8,电力感应塔,,电力感应塔,Assemble,4,60,,,,,,,,,,
recipe:9,recipe_proto,9,电磁矩阵,,电磁矩阵,Research,15,180,,,,,,,,,,
recipe:10,recipe_proto,10,矩阵研究站,,矩阵研究站,Assemble,4,180,,,,,,,,,,
recipe:11,recipe_proto,11,棱镜,,棱镜,Assemble,4,120,,,,,,,,,,
recipe:12,recipe_proto,12,电浆激发器,,电浆激发器,Assemble,4,120,,,,,,,,,,
recipe:13,recipe_proto,13,无线输电塔,,无线输电塔,Assemble,4,180,,,,,,,,,,
recipe:14,recipe_proto,14,原油萃取站,,原油萃取站,Assemble,4,480,,,,,,,,,,
recipe:15,recipe_proto,15,原油精炼厂,,原油精炼厂,Assemble,4,360,,,,,,,,,,
recipe:16,recipe_proto,16,等离子精炼,,等离子精炼,Refine,3,240,,,,,,,,,,
recipe:17,recipe_proto,17,高能石墨,,高能石墨,Smelt,1,120,,,,,,,,,,
recipe:18,recipe_proto,18,能量矩阵,,能量矩阵,Research,15,360,,,,,,,,,,
recipe:19,recipe_proto,19,氢燃料棒,,氢燃料棒,Assemble,4,360,,,,,,,,,,
recipe:20,recipe_proto,20,推进器,,推进器,Assemble,4,240,,,,,,,,,,
recipe:21,recipe_proto,21,加力推进器,,加力推进器,Assemble,4,360,,,,,,,,,,
recipe:22,recipe_proto,22,化工厂,,化工厂,Assemble,4,300,,,,,,,,,,
recipe:23,recipe_proto,23,塑料,,塑料,Chemical,2,180,,,,,,,,,,
recipe:24,recipe_proto,24,硫酸,,硫酸,Chemical,2,360,,,,,,,,,,
recipe:25,recipe_proto,25,有机晶体,,有机晶体,Chemical,2,360,,,,,,,,,,
recipe:26,recipe_proto,26,钛晶石,,钛晶石,Assemble,4,240,,,,,,,,,,
recipe:27,recipe_proto,27,结构矩阵,,结构矩阵,Research,15,480,,,,,,,,,,
recipe:28,recipe_proto,28,卡西米尔晶体,,卡西米尔晶体,Assemble,4,240,,,,,,,,,,
recipe:29,recipe_proto,29,卡西米尔晶体（高效）,,卡西米尔晶体（高效）,Assemble,4,240,,,,,,,,,,
recipe:30,recipe_proto,30,钛化玻璃,,钛化玻璃,Assemble,4,300,,,,,,,,,,
recipe:31,recipe_proto,31,石墨烯,,石墨烯,Chemical,2,180,,,,,,,,,,
recipe:32,recipe_proto,32,石墨烯（高效）,,石墨烯（高效）,Chemical,2,120,,,,,,,,,,
recipe:33,recipe_proto,33,碳纳米管,,碳纳米管,Chemical,2,240,,,,,,,,,,
recipe:34,recipe_proto,34,硅石,,硅石,Smelt,1,600,,,,,,,,,,
recipe:35,recipe_proto,35,碳纳米管（高效）,,碳纳米管（高效）,Chemical,2,240,,,,,,,,,,
recipe:36,recipe_proto,36,粒子宽带,,粒子宽带,Assemble,4,480,,,,,,,,,,
recipe:37,recipe_proto,37,晶格硅,,晶格硅,Smelt,1,120,,,,,,,,,,
recipe:38,recipe_proto,38,位面过滤器,,位面过滤器,Assemble,4,720,,,,,,,,,,
recipe:39,recipe_proto,39,微型粒子对撞机,,微型粒子对撞机,Assemble,4,900,,,,,,,,,,
recipe:40,recipe_proto,40,重氢,,重氢,Particle,5,150,,,,,,,,,,
recipe:41,recipe_proto,41,氘核燃料棒,,氘核燃料棒,Assemble,4,720,,,,,,,,,,
recipe:42,recipe_proto,42,湮灭约束球,,湮灭约束球,Assemble,4,1200,,,,,,,,,,
recipe:43,recipe_proto,43,人造恒星,,人造恒星,Assemble,4,1800,,,,,,,,,,
recipe:44,recipe_proto,44,反物质燃料棒,,反物质燃料棒,Assemble,4,1440,,,,,,,,,,
recipe:45,recipe_proto,45,制造台 Mk.I,,制造台 Mk.I,Assemble,4,120,,,,,,,,,,
recipe:46,recipe_proto,46,制造台 Mk.II,,制造台 Mk.II,Assemble,4,180,,,,,,,,,,
recipe:47,recipe_proto,47,制造台 Mk.III,,制造台 Mk.III,Assemble,4,240,,,,,,,,,,
recipe:48,recipe_proto,48,采矿机,,采矿机,Assemble,4,180,,,,,,,,,,
recipe:49,recipe_proto,49,抽水站,,抽水站,Assemble,4,240,,,,,,,,,,
recipe:50,recipe_proto,50,电路板,,电路板,Assemble,4,60,,,,,,,,,,
recipe:51,recipe_proto,51,处理器,,处理器,Assemble,4,180,,,,,,,,,,
recipe:52,recipe_proto,52,量子芯片,,量子芯片,Assemble,4,360,,,,,,,,,,
recipe:53,recipe_proto,53,微晶元件,,微晶元件,Assemble,4,120,,,,,,,,,,
recipe:54,recipe_proto,54,有机晶体（原始）,,有机晶体（原始）,Assemble,4,360,,,,,,,,,,
recipe:55,recipe_proto,55,信息矩阵,,信息矩阵,Research,15,600,,,,,,,,,,
recipe:56,recipe_proto,56,电弧熔炉,,电弧熔炉,Assemble,4,180,,,,,,,,,,
recipe:57,recipe_proto,57,玻璃,,玻璃,Smelt,1,120,,,,,,,,,,
recipe:58,recipe_proto,58,X射线裂解,,X射线裂解,Refine,3,240,,,,,,,,,,
recipe:59,recipe_proto,59,高纯硅块,,高纯硅块,Smelt,1,120,,,,,,,,,,
recipe:60,recipe_proto,60,金刚石,,金刚石,Smelt,1,120,,,,,,,,,,
recipe:61,recipe_proto,61,金刚石（高效）,,金刚石（高效）,Smelt,1,90,,,,,,,,,,
recipe:62,recipe_proto,62,晶格硅（高效）,,晶格硅（高效）,Assemble,4,90,,,,,,,,,,
recipe:63,recipe_proto,63,钢材,,钢材,Smelt,1,180,,,,,,,,,,
recipe:64,recipe_proto,64,火力发电厂,,火力发电厂,Assemble,4,300,,,,,,,,,,
recipe:65,recipe_proto,65,钛块,,钛块,Smelt,1,120,,,,,,,,,,
recipe:66,recipe_proto,66,钛合金,,钛合金,Smelt,1,720,,,,,,,,,,
recipe:67,recipe_proto,67,太阳能板,,太阳能板,Assemble,4,360,,,,,,,,,,
recipe:68,recipe_proto,68,光子合并器,,光子合并器,Assemble,4,180,,,,,,,,,,
recipe:69,recipe_proto,69,光子合并器（高效）,,光子合并器（高效）,Assemble,4,180,,,,,,,,,,
recipe:70,recipe_proto,70,太阳帆,,太阳帆,Assemble,4,240,,,,,,,,,,
recipe:71,recipe_proto,71,电磁轨道弹射器,,电磁轨道弹射器,Assemble,4,360,,,,,,,,,,
recipe:72,recipe_proto,72,射线接收站,,射线接收站,Assemble,4,480,,,,,,,,,,
recipe:73,recipe_proto,73,卫星配电站,,卫星配电站,Assemble,4,300,,,,,,,,,,
recipe:74,recipe_proto,74,光子物质化,,光子物质化,Particle,5,120,,,,,,,,,,
recipe:75,recipe_proto,75,宇宙矩阵,,宇宙矩阵,Research,15,900,,,,,,,,,,
recipe:76,recipe_proto,76,蓄电器,,蓄电器,Assemble,4,180,,,,,,,,,,
recipe:77,recipe_proto,77,能量枢纽,,能量枢纽,Assemble,4,900,,,,,,,,,,
recipe:78,recipe_proto,78,空间翘曲器,,空间翘曲器,Assemble,4,600,,,,,,,,,,
recipe:79,recipe_proto,79,空间翘曲器（高级）,,空间翘曲器（高级）,Assemble,4,600,,,,,,,,,,
recipe:80,recipe_proto,80,框架材料,,框架材料,Assemble,4,360,,,,,,,,,,
recipe:81,recipe_proto,81,戴森球组件,,戴森球组件,Assemble,4,480,,,,,,,,,,
recipe:82,recipe_proto,82,垂直发射井,,垂直发射井,Assemble,4,1800,,,,,,,,,,
recipe:83,recipe_proto,83,小型运载火箭,,小型运载火箭,Assemble,4,360,,,,,,,,,,
recipe:84,recipe_proto,84,低速传送带,,低速传送带,Assemble,4,60,,,,,,,,,,
recipe:85,recipe_proto,85,低速分拣器,,低速分拣器,Assemble,4,60,,,,,,,,,,
recipe:86,recipe_proto,86,小型储物仓,,小型储物仓,Assemble,4,120,,,,,,,,,,
recipe:87,recipe_proto,87,四向分流器,,四向分流器,Assemble,4,120,,,,,,,,,,
recipe:88,recipe_proto,88,高速分拣器,,高速分拣器,Assemble,4,60,,,,,,,,,,
recipe:89,recipe_proto,89,高速传送带,,高速传送带,Assemble,4,60,,,,,,,,,,
recipe:90,recipe_proto,90,极速分拣器,,极速分拣器,Assemble,4,60,,,,,,,,,,
recipe:91,recipe_proto,91,大型储物仓,,大型储物仓,Assemble,4,240,,,,,,,,,,
recipe:92,recipe_proto,92,极速传送带,,极速传送带,Assemble,4,60,,,,,,,,,,
recipe:93,recipe_proto,93,物流运输站,,物流运输站,Assemble,4,1200,,,,,,,,,,
recipe:94,recipe_proto,94,物流运输机,,物流运输机,Assemble,4,240,,,,,,,,,,
recipe:95,recipe_proto,95,星际物流运输站,,星际物流运输站,Assemble,4,1800,,,,,,,,,,
recipe:96,recipe_proto,96,星际物流运输船,,星际物流运输船,Assemble,4,360,,,,,,,,,,
recipe:97,recipe_proto,97,电动机,,电动机,Assemble,4,120,,,,,,,,,,
recipe:98,recipe_proto,98,电磁涡轮,,电磁涡轮,Assemble,4,120,,,,,,,,,,
recipe:99,recipe_proto,99,粒子容器,,粒子容器,Assemble,4,240,,,,,,,,,,
recipe:100,recipe_proto,100,粒子容器（高效）,,粒子容器（高效）,Assemble,4,240,,,,,,,,,,
recipe:101,recipe_proto,101,引力透镜,,引力透镜,Assemble,4,360,,,,,,,,,,
recipe:102,recipe_proto,102,引力矩阵,,引力矩阵,Research,15,1440,,,,,,,,,,
recipe:103,recipe_proto,103,超级磁场环,,超级磁场环,Assemble,4,180,,,,,,,,,,
recipe:104,recipe_proto,104,奇异物质,,奇异物质,Particle,5,480,,,,,,,,,,
recipe:106,recipe_proto,106,增产剂 Mk.I,,增产剂 Mk.I,Assemble,4,30,,,,,,,,,,
recipe:107,recipe_proto,107,增产剂 Mk.II,,增产剂 Mk.II,Assemble,4,60,,,,,,,,,,
recipe:108,recipe_proto,108,增产剂 Mk.III,,增产剂 Mk.III,Assemble,4,120,,,,,,,,,,
recipe:109,recipe_proto,109,喷涂机,,喷涂机,Assemble,4,180,,,,,,,,,,
recipe:110,recipe_proto,110,分馏塔,,分馏塔,Assemble,4,180,,,,,,,,,,
recipe:111,recipe_proto,111,轨道采集器,,轨道采集器,Assemble,4,1800,,,,,,,,,,
recipe:112,recipe_proto,112,地基,,地基,Assemble,4,60,,,,,,,,,,
recipe:113,recipe_proto,113,微型聚变发电站,,微型聚变发电站,Assemble,4,600,,,,,,,,,,
recipe:114,recipe_proto,114,储液罐,,储液罐,Assemble,4,120,,,,,,,,,,
recipe:115,recipe_proto,115,重氢分馏,,重氢分馏,Fractionate,8,1,,,,,,,,,,
recipe:116,recipe_proto,116,位面熔炉,,位面熔炉,Assemble,4,300,,,,,,,,,,
recipe:117,recipe_proto,117,流速器,,流速器,Assemble,4,120,,,,,,,,,,
recipe:118,recipe_proto,118,地热发电站,,地热发电站,Assemble,4,360,,,,,,,,,,
recipe:119,recipe_proto,119,大型采矿机,,大型采矿机,Assemble,4,1200,,,,,,,,,,
recipe:120,recipe_proto,120,自动集装机,,自动集装机,Assemble,4,240,,,,,,,,,,
recipe:121,recipe_proto,121,重整精炼,,重整精炼,Refine,3,240,,,,,,,,,,
recipe:122,recipe_proto,122,物流配送器,,物流配送器,Assemble,4,480,,,,,,,,,,
recipe:123,recipe_proto,123,配送运输机,,配送运输机,Assemble,4,120,,,,,,,,,,
recipe:124,recipe_proto,124,化工厂 Mk.II,,化工厂 Mk.II,Assemble,4,600,,,,,,,,,,
recipe:125,recipe_proto,125,高斯机枪塔,,高斯机枪塔,Assemble,4,240,,,,,,,,,,
recipe:126,recipe_proto,126,高频激光塔,,高频激光塔,Assemble,4,360,,,,,,,,,,
recipe:127,recipe_proto,127,聚爆加农炮,,聚爆加农炮,Assemble,4,300,,,,,,,,,,
recipe:128,recipe_proto,128,磁化电浆炮,,磁化电浆炮,Assemble,4,600,,,,,,,,,,
recipe:129,recipe_proto,129,导弹防御塔,,导弹防御塔,Assemble,4,360,,,,,,,,,,
recipe:130,recipe_proto,130,干扰塔,,干扰塔,Assemble,4,300,,,,,,,,,,
recipe:131,recipe_proto,131,信标,,信标,Assemble,4,360,,,,,,,,,,
recipe:132,recipe_proto,132,护盾发生器,,护盾发生器,Assemble,4,600,,,,,,,,,,
recipe:133,recipe_proto,133,燃烧单元,,燃烧单元,Assemble,4,180,,,,,,,,,,
recipe:134,recipe_proto,134,爆破单元,,爆破单元,Chemical,2,360,,,,,,,,,,
recipe:135,recipe_proto,135,晶石爆破单元,,晶石爆破单元,Chemical,2,1440,,,,,,,,,,
recipe:136,recipe_proto,136,机枪弹箱,,机枪弹箱,Assemble,4,60,,,,,,,,,,
recipe:137,recipe_proto,137,钛化弹箱,,钛化弹箱,Assemble,4,120,,,,,,,,,,
recipe:138,recipe_proto,138,超合金弹箱,,超合金弹箱,Assemble,4,180,,,,,,,,,,
recipe:139,recipe_proto,139,炮弹组,,炮弹组,Assemble,4,90,,,,,,,,,,
recipe:140,recipe_proto,140,高爆炮弹组,,高爆炮弹组,Assemble,4,180,,,,,,,,,,
recipe:141,recipe_proto,141,晶石炮弹组,,晶石炮弹组,Assemble,4,360,,,,,,,,,,
recipe:142,recipe_proto,142,等离子胶囊,,等离子胶囊,Assemble,4,120,,,,,,,,,,
recipe:143,recipe_proto,143,反物质胶囊,,反物质胶囊,Assemble,4,120,,,,,,,,,,
recipe:144,recipe_proto,144,导弹组,,导弹组,Assemble,4,120,,,,,,,,,,
recipe:145,recipe_proto,145,超音速导弹组,,超音速导弹组,Assemble,4,240,,,,,,,,,,
recipe:146,recipe_proto,146,引力导弹组,,引力导弹组,Assemble,4,360,,,,,,,,,,
recipe:147,recipe_proto,147,地面战斗机-E型,,地面战斗机-E型,Assemble,4,120,,,,,,,,,,
recipe:148,recipe_proto,148,地面战斗机-A型,,地面战斗机-A型,Assemble,4,240,,,,,,,,,,
recipe:149,recipe_proto,149,地面战斗机-F型,,地面战斗机-F型,Assemble,4,240,,,,,,,,,,
recipe:150,recipe_proto,150,太空战斗机-A型,,太空战斗机-A型,Assemble,4,300,,,,,,,,,,
recipe:151,recipe_proto,151,太空战斗机-F型,,太空战斗机-F型,Assemble,4,480,,,,,,,,,,
recipe:105,recipe_proto,105,动力引擎,,动力引擎,Assemble,4,180,,,,,,,,,,
recipe:152,recipe_proto,152,战场分析基站,,战场分析基站,Assemble,4,360,,,,,,,,,,
recipe:153,recipe_proto,153,矩阵研究站 Mk.II,,矩阵研究站 Mk.II,Assemble,4,240,,,,,,,,,,
recipe:154,recipe_proto,154,制造台 Mk.IV,,制造台 Mk.IV,Assemble,4,300,,,,,,,,,,
recipe:155,recipe_proto,155,熔炉 Mk.III,,熔炉 Mk.III,Assemble,4,360,,,,,,,,,,
recipe:156,recipe_proto,156,金色燃料棒,,金色燃料棒,Assemble,4,1920,,,,,,,,,,
recipe:157,recipe_proto,157,地面电浆炮,,地面电浆炮,Assemble,4,480,,,,,,,,,,
recipe:158,recipe_proto,158,电磁干扰胶囊,,电磁干扰胶囊,Assemble,4,120,,,,,,,,,,
recipe:159,recipe_proto,159,电磁压制胶囊,,电磁压制胶囊,Assemble,4,480,,,,,,,,,,
recipe:160,recipe_proto,160,集装分拣器,,集装分拣器,Assemble,4,60,,,,,,,,,,
recipe:161,recipe_proto,161,激光灯塔,,激光灯塔,Assemble,4,240,,,,,,,,,,
item:1001,item_proto,1001,铁矿,,铁矿,,,,Resource,1,100,false,false,false,,,,
item:1002,item_proto,1002,铜矿,,铜矿,,,,Resource,1,100,false,false,false,,,,
item:1003,item_proto,1003,Silicon Ore,Silicon Ore,硅石,,,,Resource,1,100,false,false,false,,,,
item:1004,item_proto,1004,Titanium Ore,Titanium Ore,钛石,,,,Resource,1,100,false,false,false,,,,
item:1005,item_proto,1005,Stone,Stone,石矿,,,,Resource,1,100,false,false,false,,,,
item:1006,item_proto,1006,煤矿,,煤矿,,,,Resource,1,100,false,false,false,,,,
item:1030,item_proto,1030,木材,,木材,,,,Resource,1,100,false,false,false,,,,
item:1031,item_proto,1031,植物燃料,,植物燃料,,,,Resource,1,500,false,false,false,,,,
item:1011,item_proto,1011,可燃冰,,可燃冰,,,,Resource,1,50,false,false,false,,,,
item:1012,item_proto,1012,金伯利矿石,,金伯利矿石,,,,Resource,1,50,false,false,false,,,,
item:1013,item_proto,1013,分形硅石,,分形硅石,,,,Resource,1,50,false,false,false,,,,
item:1014,item_proto,1014,光栅石,,光栅石,,,,Resource,1,50,false,false,false,,,,
item:1015,item_proto,1015,刺笋结晶,,刺笋结晶,,,,Resource,1,50,false,false,false,,,,
item:1016,item_proto,1016,单极磁石,,单极磁石,,,,Resource,1,50,false,false,false,,,,
item:1101,item_proto,1101,铁块,,铁块,,,,Material,2,100,false,false,false,,,,
item:1104,item_proto,1104,铜块,,铜块,,,,Material,2,100,false,false,false,,,,
item:1105,item_proto,1105,High-Purity Silicon,High-Purity Silicon,高纯硅块,,,,Material,2,100,false,false,false,,,,
item:1106,item_proto,1106,Titanium Ingot,Titanium Ingot,钛块,,,,Material,2,100,false,false,false,,,,
item:1108,item_proto,1108,石材,,石材,,,,Material,2,100,false,false,false,,,,
item:1109,item_proto,1109,高能石墨,,高能石墨,,,,Material,2,100,false,false,false,,,,
item:1103,item_proto,1103,钢材,,钢材,,,,Material,2,100,false,false,false,,,,
item:1107,item_proto,1107,钛合金,,钛合金,,,,Material,2,100,false,false,false,,,,
item:1110,item_proto,1110,玻璃,,玻璃,,,,Material,2,100,false,false,false,,,,
item:1119,item_proto,1119,钛化玻璃,,钛化玻璃,,,,Material,2,100,false,false,false,,,,
item:1111,item_proto,1111,棱镜,,棱镜,,,,Material,2,100,false,false,false,,,,
item:1112,item_proto,1112,金刚石,,金刚石,,,,Material,2,100,false,false,false,,,,
item:1113,item_proto,1113,晶格硅,,晶格硅,,,,Material,2,100,false,false,false,,,,
item:1201,item_proto,1201,齿轮,,齿轮,,,,Component,3,200,false,false,false,,,,
item:1102,item_proto,1102,磁铁,,磁铁,,,,Material,2,200,false,false,false,,,,
item:1202,item_proto,1202,磁线圈,,磁线圈,,,,Component,3,200,false,false,false,,,,
item:1203,item_proto,1203,电动机,,电动机,,,,Component,3,100,false,false,false,,,,
item:1204,item_proto,1204,电磁涡轮,,电磁涡轮,,,,Component,3,100,false,false,false,,,,
item:1205,item_proto,1205,超级磁场环,,超级磁场环,,,,Component,3,100,false,false,false,,,,
item:1206,item_proto,1206,粒子容器,,粒子容器,,,,Component,3,100,false,false,false,,,,
item:1127,item_proto,1127,奇异物质,,奇异物质,,,,Material,2,100,false,false,false,,,,
item:1301,item_proto,1301,电路板,,电路板,,,,Component,3,200,false,false,false,,,,
item:1303,item_proto,1303,处理器,,处理器,,,,Component,3,200,false,false,false,,,,
item:1305,item_proto,1305,量子芯片,,量子芯片,,,,Component,3,200,false,false,false,,,,
item:1302,item_proto,1302,微晶元件,,微晶元件,,,,Component,3,200,false,false,false,,,,
item:1304,item_proto,1304,位面过滤器,,位面过滤器,,,,Component,3,200,false,false,false,,,,
item:1402,item_proto,1402,粒子宽带,,粒子宽带,,,,Component,3,200,false,false,false,,,,
item:1401,item_proto,1401,电浆激发器,,电浆激发器,,,,Component,3,200,false,false,false,,,,
item:1404,item_proto,1404,光子合并器,,光子合并器,,,,Component,3,200,false,false,false,,,,
item:1501,item_proto,1501,太阳帆,,太阳帆,,,,Product,4,200,false,false,false,,,,
item:1000,item_proto,1000,水,,水,,,,Resource,1,20,true,false,false,,,,
item:1007,item_proto,1007,原油,,原油,,,,Resource,1,20,true,false,false,,,,
item:1114,item_proto,1114,精炼油,,精炼油,,,,Material,2,20,true,false,false,,,,
item:1116,item_proto,1116,硫酸,,硫酸,,,,Material,2,20,true,false,false,,,,
item:1120,item_proto,1120,氢,,氢,,,,Material,2,20,true,false,false,,,,
item:1121,item_proto,1121,重氢,,重氢,,,,Material,2,20,true,false,false,,,,
item:1122,item_proto,1122,反物质,,反物质,,,,Material,2,20,false,false,false,,,,
item:1208,item_proto,1208,临界光子,,临界光子,,,,Material,2,100,false,false,false,,,,
item:1801,item_proto,1801,氢燃料棒,,氢燃料棒,,,,Product,4,30,false,false,false,,,,
item:1802,item_proto,1802,氘核燃料棒,,氘核燃料棒,,,,Product,4,30,false,false,false,,,,
item:1803,item_proto,1803,反物质燃料棒,,反物质燃料棒,,,,Product,4,30,false,false,false,,,,
item:1804,item_proto,1804,金色燃料棒,,金色燃料棒,,,,Product,4,50,false,false,false,,,,
item:1115,item_proto,1115,塑料,,塑料,,,,Material,2,100,false,false,false,,,,
item:1123,item_proto,1123,石墨烯,,石墨烯,,,,Material,2,100,false,false,false,,,,
item:1124,item_proto,1124,碳纳米管,,碳纳米管,,,,Material,2,100,false,false,false,,,,
item:1117,item_proto,1117,Organic Crystal,Organic Crystal,有机晶体,,,,Material,2,100,false,false,false,,,,
item:1118,item_proto,1118,Titanium Crystal,Titanium Crystal,钛晶石,,,,Material,2,100,false,false,false,,,,
item:1126,item_proto,1126,卡西米尔晶体,,卡西米尔晶体,,,,Material,2,100,false,false,false,,,,
item:1128,item_proto,1128,燃烧单元,,燃烧单元,,,,Component,3,100,false,false,false,,,,
item:1129,item_proto,1129,爆破单元,,爆破单元,,,,Component,3,100,false,false,false,,,,
item:1130,item_proto,1130,晶石爆破单元,,晶石爆破单元,,,,Component,3,100,false,false,false,,,,
item:1209,item_proto,1209,引力透镜,,引力透镜,,,,Component,3,100,false,false,false,,,,
item:1210,item_proto,1210,空间翘曲器,,空间翘曲器,,,,Component,3,100,false,false,false,,,,
item:1403,item_proto,1403,湮灭约束球,,湮灭约束球,,,,Component,3,20,false,false,false,,,,
item:1407,item_proto,1407,动力引擎,,动力引擎,,,,Component,3,200,false,false,false,,,,
item:1405,item_proto,1405,推进器2,,推进器2,,,,Component,3,200,false,false,false,,,,
item:1406,item_proto,1406,加力推进器,,加力推进器,,,,Component,3,100,false,false,false,,,,
item:5003,item_proto,5003,配送运输机,,配送运输机,,,,Logistics,5,200,false,true,false,,,,
item:5001,item_proto,5001,物流运输机,,物流运输机,,,,Logistics,5,200,false,true,false,,,,
item:5002,item_proto,5002,星际物流运输船,,星际物流运输船,,,,Logistics,5,50,false,true,false,,,,
item:1125,item_proto,1125,框架材料,,框架材料,,,,Material,2,100,false,false,false,,,,
item:1502,item_proto,1502,戴森球组件,,戴森球组件,,,,Component,3,100,false,false,false,,,,
item:1503,item_proto,1503,小型运载火箭,,小型运载火箭,,,,Product,4,20,false,true,false,,,,
